3.4064e-02,1.6145e-01,1.7506e-03,2.9221e-02,-5.6875e-03,-5.2907e-02,1.5641e-03,3.9211e-02,-5.0689e-03,-1.4437e-02,5.5005e-03,1.1986e-02,-2.3543e-03,6.5241e-03,2.8688e-03,1.7300e-03,-2.1127e-03,6.7966e-03,2.6391e-03,-1.0945e-03,2.2240e-04,3.3699e-03,-1.3877e-03,-3.1140e-03,1.0828e-03,1.1705e-03,-4.8567e-04,-1.9210e-03,1.3741e-03,-6.0125e-04,-1.3257e-03
0.0000e+00,-6.3411e-01,-1.1389e-02,5.2075e-02,-8.2996e-03,6.4256e-02,9.2855e-03,-5.9179e-03,-3.7997e-03,1.8518e-03,3.8178e-03,-6.6059e-04,-2.7401e-04,1.0085e-02,-1.3712e-03,-6.9713e-03,2.7074e-03,4.3689e-03,-3.2628e-03,-5.4754e-03,1.4242e-03,-1.4012e-03,-2.3628e-03,-1.1184e-03,1.7998e-03,-1.8777e-03,-1.0904e-03,1.3036e-04,-3.6628e-04,-9.9300e-04,-1.5754e-04
4.4164e-03,2.4434e-02,-3.3492e-03,4.9793e-03,1.3605e-03,-4.6743e-03,-1.3791e-04,1.9481e-03,-2.6848e-03,1.0396e-03,2.2505e-03,-2.9114e-04,-1.1370e-03,2.5187e-03,-2.3806e-04,4.2229e-06,6.7432e-04,7.6630e-04,-6.0254e-04,1.9228e-04,6.3017e-04,3.9738e-05,-6.6197e-04,1.9484e-04,2.9096e-04,-6.9327e-04,-1.5987e-05,3.4259e-04,-3.6560e-04,-5.0379e-04,4.3807e-04
-0.0000e+00,-8.8771e-02,2.6891e-03,5.5156e-03,-3.0992e-03,1.2714e-02,1.5158e-03,-2.8294e-03,-1.1595e-03,2.8652e-03,4.6642e-04,1.1678e-03,9.1904e-04,-8.6949e-05,-1.4642e-03,-1.2780e-04,1.3332e-03,-3.9620e-04,-7.5362e-04,1.9235e-04,-3.9452e-04,-1.0624e-03,6.5197e-04,1.8034e-04,-6.1558e-04,-4.4397e-04,2.7923e-04,-9.7160e-05,-1.9218e-04,4.1757e-04,3.0054e-04
